,city,district,price,area
4141,Łódź,Polesie,,36.54
4142,Łódź,Polesie,,62.41
4143,Łódź,Polesie,,58.8
4144,Łódź,Polesie,,40.92
4145,Łódź,Widzew,325000.0,52.0
4146,Łódź,Bałuty,420000.0,59.33
4147,Łódź,Polesie,590000.0,59.4
4148,Łódź,Polesie,299000.0,63.7
4149,Łódź,Górna,475000.0,62.0
4150,Łódź,ul. inż. Stefana Skrzywana,,49.19
4151,Łódź,Górna,360000.0,56.0
4152,Łódź,Górna,760000.0,78.0
4153,Łódź,Górna,380000.0,55.5
4154,Łódź,Widzew,309000.0,74.72
4155,Łódź,Widzew,429471.0,56.14
4156,Łódź,Widzew,266294.0,33.08
4157,Łódź,Śródmieście,416680.0,37.04
4158,Łódź,Bałuty,385000.0,49.5
4159,Łódź,Górna,225000.0,24.0
4160,Łódź,Górna,229999.0,25.0
4161,Łódź,Śródmieście,690000.0,73.0
4162,Łódź,Bałuty,223000.0,28.32
4163,Łódź,Górna,199000.0,27.18
4164,Łódź,Bałuty,298000.0,53.0
4165,Łódź,Widzew,360282.0,38.74
4166,Łódź,Widzew,420000.0,61.6
4167,Łódź,Polesie,799000.0,94.0
4168,Łódź,Górna,519000.0,78.77
4169,Łódź,Górna,469000.0,69.7
4170,Łódź,Bałuty,360000.0,53.0
4171,Łódź,Śródmieście,419000.0,65.0
4172,Łódź,,585000.0,82.9
4173,Łódź,Górna,475000.0,73.5
4174,Łódź,Śródmieście,415000.0,98.59
4175,Łódź,Bałuty,364999.0,53.0
4176,Łódź,Górna,350000.0,45.0
4177,Łódź,Polesie,335000.0,60.5
4178,Łódź,Górna,255000.0,28.0
4179,Łódź,Bałuty,245000.0,37.48
4180,Łódź,Górna,355396.0,38.63
4181,Łódź,Śródmieście,694400.0,62.0
4182,Łódź,Górna,549000.0,70.05
4183,Łódź,Górna,499000.0,62.0
4184,Łódź,Śródmieście,370000.0,41.39
4185,Łódź,Polesie,,68.29
4186,Łódź,Polesie,,102.78
4187,Łódź,Śródmieście,590000.0,95.0
4188,Łódź,Górna,315000.0,49.72
4189,Łódź,Górna,250000.0,36.41
4190,Łódź,Bałuty,278000.0,36.0
4191,Łódź,Śródmieście,559000.0,62.0
4192,Łódź,Górna,350000.0,49.0
4193,Łódź,Śródmieście,670000.0,94.0
4194,Łódź,Bałuty,1440000.0,142.24
4195,Łódź,Polesie,,35.68
4196,Łódź,Polesie,,36.27
4197,Łódź,Polesie,,92.22
4198,Łódź,Polesie,,43.39
4199,Łódź,Bałuty,399360.0,62.15
4200,Łódź,Górna,399000.0,53.0
4201,Łódź,Bałuty,385000.0,57.0
4202,Łódź,,199000.0,22.0
4203,Łódź,Śródmieście,1179000.0,91.0
4204,Łódź,,495963.0,61.5
4205,Łódź,Śródmieście,1150000.0,138.0
4206,Łódź,Bałuty,370000.0,53.0
4207,Łódź,Polesie,457464.0,46.68
4208,Łódź,Górna,387258.0,49.02
4209,Łódź,Widzew,295000.0,47.22
4210,Łódź,Górna,471327.0,58.59
4211,Łódź,Śródmieście,804650.0,73.15
4212,Łódź,Śródmieście,800800.0,72.8
4213,Łódź,Górna,284155.0,33.43
4214,Łódź,Górna,410175.0,54.69
4215,Łódź,Górna,398475.0,53.13
4216,Łódź,Górna,135000.0,14.2
4217,Łódź,Górna,628560.0,78.57
4218,Łódź,Górna,415448.0,47.21
4219,Łódź,Górna,549018.0,67.78
4220,Łódź,Polesie,622455.0,73.23
4221,Łódź,Górna,257184.0,27.36
4222,Łódź,Polesie,538618.0,62.63
4223,Łódź,Polesie,268364.0,29.17
4224,Łódź,Śródmieście,,87.7
4225,Łódź,Śródmieście,,91.5
4226,Łódź,Śródmieście,,82.6
4227,Łódź,Śródmieście,,121.9
4228,Łódź,Śródmieście,,87.0
4229,Łódź,Śródmieście,,85.2
4230,Łódź,Śródmieście,,88.4
4231,Łódź,Śródmieście,,96.1
4232,Łódź,Śródmieście,,66.5
4233,Łódź,Śródmieście,,85.3
4234,Łódź,Śródmieście,,87.2
4235,Łódź,Śródmieście,,103.9
4236,Łódź,Śródmieście,,86.1
4237,Łódź,Śródmieście,,95.3
4238,Łódź,Śródmieście,370000.0,41.39
4239,Łódź,Polesie,291384.0,38.34
4240,Łódź,Polesie,332196.0,43.71
4241,Łódź,Polesie,323850.0,43.18
4242,Łódź,Polesie,478728.0,66.49
4243,Łódź,Polesie,537600.0,76.8
4244,Łódź,Polesie,326625.0,43.55
4245,Łódź,Polesie,425517.0,58.29
4246,Łódź,Polesie,428729.0,58.73
4247,Łódź,Polesie,535150.0,76.45
4248,Łódź,Polesie,428729.0,58.73
4249,Łódź,Polesie,575739.0,81.09
4250,Łódź,Polesie,335925.0,44.79
4251,Łódź,Polesie,428875.0,58.75
4252,Łódź,Polesie,404347.0,55.39
4253,Łódź,Polesie,424495.0,58.15
4254,Łódź,Polesie,299222.0,38.86
4255,Łódź,Polesie,335775.0,44.77
4256,Łódź,Polesie,484128.0,67.24
4257,Łódź,Polesie,430992.0,59.04
4258,Łódź,Polesie,536340.0,76.62
4259,Łódź,Polesie,576591.0,81.21
4260,Łódź,Polesie,335925.0,44.79
4261,Łódź,Polesie,419239.0,57.43
4262,Łódź,Polesie,424130.0,58.1
4263,Łódź,Polesie,436896.0,59.04
4264,Łódź,Polesie,345150.0,46.02
4265,Łódź,Polesie,344736.0,45.36
4266,Łódź,Polesie,327825.0,43.71
4267,Łódź,Polesie,568750.0,81.25
4268,Łódź,Polesie,423473.0,58.01
4269,Łódź,Polesie,545280.0,76.8
4270,Łódź,Polesie,323850.0,43.18
4271,Łódź,Polesie,488516.0,66.92
4272,Łódź,Polesie,330448.0,43.48
4273,Łódź,Polesie,292752.0,38.52
4274,Łódź,Polesie,424568.0,58.16
4275,Łódź,Polesie,388579.0,53.23
4276,Łódź,Polesie,478728.0,66.49
4277,Łódź,Polesie,322650.0,43.02
4278,Łódź,Polesie,325275.0,43.37
4279,Łódź,Polesie,425079.0,58.23
4280,Łódź,Polesie,542156.0,76.36
4281,Łódź,Polesie,594057.0,83.67
4282,Łódź,Polesie,406537.0,55.69
4283,Łódź,Polesie,332196.0,43.71
4284,Łódź,Polesie,332196.0,43.71
4285,Łódź,Polesie,290624.0,38.24
4286,Łódź,Polesie,338700.0,45.16
4287,Łódź,Polesie,380760.0,50.1
4288,Łódź,Polesie,292524.0,38.49
4289,Łódź,Polesie,294576.0,38.76
4290,Łódź,Polesie,425663.0,58.31
4291,Łódź,Polesie,390258.0,53.46
4292,Łódź,Polesie,535500.0,76.5
4293,Łódź,Polesie,322650.0,43.02
4294,Łódź,Polesie,294956.0,38.81
4295,Łódź,Polesie,417706.0,57.22
4296,Łódź,Polesie,439782.0,59.43
4297,Łódź,Polesie,390258.0,53.46
4298,Łódź,Polesie,589120.0,84.16
4299,Łódź,Polesie,329250.0,43.9
4300,Łódź,Polesie,537530.0,76.79
4301,Łódź,Polesie,564060.0,80.58
4302,Łódź,Polesie,581561.0,81.91
4303,Łódź,Polesie,401792.0,55.04
4304,Łódź,Polesie,425298.0,58.26
4305,Łódź,Polesie,392375.0,53.75
4306,Łódź,Polesie,535500.0,76.5
4307,Łódź,Polesie,345075.0,46.01
4308,Łódź,Polesie,550818.0,77.58
4309,Łódź,Polesie,577301.0,81.31
4310,Łódź,Polesie,589190.0,84.17
4311,Łódź,Polesie,388579.0,53.23
4312,Łódź,Polesie,417706.0,57.22
4313,Łódź,Polesie,419239.0,57.43
4314,Łódź,Polesie,431494.0,58.31
4315,Łódź,Polesie,589120.0,84.16
4316,Łódź,Polesie,325275.0,43.37
4317,Łódź,Polesie,389674.0,53.38
4318,Łódź,Polesie,427780.0,58.6
4319,Łódź,Polesie,425736.0,58.32
4320,Łódź,Polesie,320112.0,42.12
4321,Łódź,Polesie,305074.0,39.62
4322,Łódź,Polesie,564060.0,80.58
4323,Łódź,Śródmieście,1002240.0,92.8
4324,Łódź,Śródmieście,514350.0,38.1
4325,Łódź,Śródmieście,603135.0,51.55
4326,Łódź,Górna,405298.0,54.77
4327,Łódź,Widzew,299000.0,46.0
4328,Łódź,Śródmieście,369000.0,46.41
4329,Łódź,Polesie,360000.0,52.32
4330,Łódź,Widzew,458000.0,64.0
4331,Łódź,Śródmieście,599000.0,64.0
4332,Łódź,,269999.0,45.0
4333,Łódź,Śródmieście,599000.0,95.0
4334,Łódź,Śródmieście,569000.0,98.12
4335,Łódź,Śródmieście,429000.0,33.0
4336,Łódź,Śródmieście,618300.0,45.8
4337,Łódź,Górna,394716.0,53.34
4338,Łódź,Górna,419042.0,59.02
4339,Łódź,Widzew,390630.0,45.03
4340,Łódź,Górna,410695.0,50.86
4341,Łódź,Górna,409454.0,51.31
4342,Łódź,Polesie,269000.0,50.5
4343,Łódź,Śródmieście,570000.0,59.2
4344,Łódź,Śródmieście,2126150.0,163.55
4345,Łódź,Śródmieście,1421875.0,113.75
4346,Łódź,Śródmieście,597800.0,42.7
4347,Łódź,Górna,390185.0,53.45
4348,Łódź,Górna,414470.0,59.21
4349,Łódź,Górna,293120.0,36.64
4350,Łódź,Bałuty,576408.0,68.62
4351,Łódź,Śródmieście,342200.0,43.19
4352,Łódź,Widzew,299000.0,45.78
4353,Łódź,Górna,290000.0,40.87
4354,Łódź,Górna,355000.0,47.22
4355,Łódź,Widzew,429000.0,64.32
4356,Łódź,Widzew,340000.0,47.23
4357,Łódź,Górna,325000.0,54.3
4358,Łódź,Górna,295000.0,48.0
4359,Łódź,Bałuty,419000.0,59.01
4360,Łódź,Widzew,319000.0,42.42
4361,Łódź,Śródmieście,365000.0,73.9
4362,Łódź,Bałuty,235000.0,38.3
4363,Łódź,Śródmieście,380000.0,59.0
4364,Łódź,Polesie,345000.0,42.5
4365,Łódź,Polesie,310000.0,48.0
4366,Łódź,Bałuty,294000.0,45.0
4367,Łódź,Bałuty,320000.0,47.0
4368,Łódź,Bałuty,239000.0,26.79
4369,Łódź,Bałuty,355000.0,54.66
4370,Łódź,Bałuty,400000.0,61.25
4371,Łódź,Widzew,,79.92
4372,Łódź,Górna,500000.0,67.64
4373,Łódź,Polesie,,41.11
4374,Łódź,Polesie,,44.86
4375,Łódź,Polesie,190000.0,41.76
4376,Łódź,Śródmieście,590000.0,71.6
4377,Łódź,Śródmieście,,74.0
4378,Łódź,Śródmieście,28000.0,33.5
4379,Łódź,Śródmieście,30000.0,33.38
4380,Łódź,Śródmieście,35000.0,60.5
4381,Łódź,Śródmieście,20000.0,51.6
4382,Łódź,Śródmieście,20000.0,70.4
4383,Łódź,Śródmieście,35000.0,102.6
4384,Łódź,Śródmieście,733824.0,74.88
4385,Łódź,Śródmieście,525000.0,95.99
4386,Łódź,Widzew,114000.0,17.55
4387,Łódź,Polesie,730000.0,133.0
4388,Łódź,Widzew,347000.0,54.3
4389,Łódź,Śródmieście,382509.0,41.13
4390,Łódź,Śródmieście,338208.0,35.23
4391,Łódź,Śródmieście,292800.0,29.28
4392,Łódź,Śródmieście,289872.0,29.28
4393,Łódź,Śródmieście,301350.0,30.75
4394,Łódź,Śródmieście,286944.0,29.28
4395,Łódź,Polesie,,35.68
4396,Łódź,Polesie,,40.96
4397,Łódź,Polesie,,54.87
4398,Łódź,Polesie,,66.37
4399,Łódź,Śródmieście,299000.0,29.9
4400,Łódź,Śródmieście,396000.0,33.0
4401,Łódź,Śródmieście,358800.0,29.9
4402,Łódź,Śródmieście,286200.0,28.62
4403,Łódź,Bałuty,298000.0,45.0
4404,Łódź,Górna,420000.0,52.0
4405,Łódź,Polesie,452729.0,60.38
4406,Łódź,Polesie,309120.0,35.0
4407,Łódź,Górna,298400.0,37.3
4408,Łódź,Górna,345268.0,44.84
4409,Łódź,Górna,342881.0,44.53
4410,Łódź,Górna,406728.0,56.49
4411,Łódź,Górna,416150.0,59.45
4412,Łódź,Górna,339878.0,44.14
4413,Łódź,Górna,342030.0,43.85
4414,Łódź,Górna,287068.0,33.38
4415,Łódź,Górna,300996.0,37.16
4416,Łódź,Górna,348660.0,44.7
4417,Łódź,Górna,346164.0,44.38
4418,Łódź,Górna,411282.0,56.34
4419,Łódź,Górna,421030.0,59.3
4420,Łódź,Górna,345321.5,43.99
4421,Łódź,Górna,343045.0,43.7
4422,Łódź,Bałuty,329000.0,48.0
4423,Łódź,Bałuty,280000.0,37.0
4424,Łódź,Bałuty,285000.0,43.8
4425,Łódź,Bałuty,590000.0,60.4
4426,Łódź,Polesie,338700.0,42.83
4427,Łódź,Polesie,380000.0,48.05
4428,Łódź,Bałuty,449000.0,64.0
4429,Łódź,Polesie,290000.0,42.0
4430,Łódź,Śródmieście,280000.0,59.11
4431,Łódź,Bałuty,275000.0,45.0
4432,Łódź,Górna,438400.0,59.27
4433,Łódź,Śródmieście,2743067.0,322.3
4434,Łódź,Górna,290000.0,39.53
4435,Łódź,Górna,255000.0,36.17
4436,Łódź,Piwnika-Ponurego,399000.0,64.92
4437,Łódź,Górna,339700.0,40.6
4438,Łódź,Bałuty,599000.0,76.4
4439,Łódź,,239000.0,30.0
4440,Łódź,,479000.0,62.8
4441,Łódź,Polesie,468100.0,62.2
4442,Łódź,Widzew,441990.0,49.11
4443,Łódź,Polesie,360000.0,42.42
4444,Łódź,Śródmieście,420000.0,53.04
4445,Łódź,Śródmieście,440000.0,58.0
4446,Łódź,ul. inż. Stefana Skrzywana,,49.19
4447,Łódź,Śródmieście,575055.0,49.15
4448,Łódź,Śródmieście,583100.0,59.5
4449,Łódź,Śródmieście,412500.0,33.0
4450,Łódź,Bałuty,576408.0,68.62
4451,Łódź,Bałuty,576408.0,68.62
4452,Łódź,Bałuty,576408.0,68.62
4453,Łódź,Bałuty,608412.0,72.43
4454,Łódź,Bałuty,576408.0,68.62
4455,Łódź,Bałuty,567918.0,72.81
4456,Łódź,Bałuty,576408.0,68.62
4457,Łódź,Śródmieście,486600.0,40.55
4458,Łódź,Śródmieście,595400.0,45.8
4459,Łódź,Śródmieście,499110.0,38.1
4460,Łódź,Śródmieście,946560.0,92.8
4461,Łódź,Śródmieście,597980.0,51.55
4462,Łódź,Śródmieście,400000.0,38.0
4463,Łódź,Polesie,366197.0,42.83
4464,Łódź,Górna,409423.0,50.86
4465,Łódź,Górna,345010.0,37.83
4466,Łódź,Polesie,325850.0,35.0
4467,Łódź,Górna,357048.0,43.0
4468,Łódź,Górna,347002.0,39.38
4469,Łódź,Śródmieście,695000.0,101.38
4470,Łódź,Bałuty,259000.0,38.0
4471,Łódź,Polesie,,45.28
4472,Łódź,Polesie,,45.32
4473,Łódź,,670488.0,79.82
4474,Łódź,Widzew,,38.74
4475,Łódź,Polesie,490000.0,96.0
4476,Łódź,Bałuty,1255000.0,135.5
4477,Łódź,Bałuty,289000.0,45.32
4478,Łódź,,410000.0,48.0
4479,Łódź,Widzew,1190000.0,115.33
4480,Łódź,ul. inż. Stefana Skrzywana,,69.93
4481,Łódź,Polesie,255000.0,30.0
4482,Łódź,,419000.0,98.0
4483,Łódź,Śródmieście,579495.0,54.09
4484,Łódź,Śródmieście,512000.0,110.13
4485,Łódź,Bałuty,385000.0,62.85
4486,Łódź,Polesie,,41.08
4487,Łódź,Polesie,,47.51
4488,Łódź,,339000.0,38.0
4489,Łódź,,310000.0,45.0
4490,Łódź,,300000.0,34.0
4491,Łódź,,394000.0,44.0
4492,Łódź,,249999.0,37.0
4493,Łódź,Śródmieście,299000.0,55.63
4494,Łódź,Śródmieście,733824.0,74.88
4495,Łódź,Śródmieście,680000.0,87.35
4496,Łódź,Polesie,332258.0,39.47
4497,Łódź,,399000.0,64.0
4498,Łódź,Polesie,410000.0,53.85
4499,Łódź,Polesie,935000.0,88.52
4500,Łódź,Widzew,,45.4
4501,Łódź,Widzew,,40.23
4502,Łódź,Widzew,,59.73
4503,Łódź,Widzew,,42.82
4504,Łódź,Widzew,,41.95
4505,Łódź,Widzew,,43.17
4506,Łódź,Widzew,,43.34
4507,Łódź,Widzew,,44.7
4508,Łódź,Widzew,,45.1
4509,Łódź,Widzew,,62.53
4510,Łódź,Widzew,,44.03
4511,Łódź,Widzew,,45.31
4512,Łódź,Widzew,,45.31
4513,Łódź,Widzew,,45.31
4514,Łódź,Widzew,,59.73
4515,Łódź,Widzew,,65.68
4516,Łódź,Widzew,,41.95
4517,Łódź,Widzew,,45.4
4518,Łódź,Widzew,,43.34
4519,Łódź,Widzew,,40.23
4520,Łódź,Widzew,,44.7
4521,Łódź,Widzew,,46.91
4522,Łódź,Widzew,,44.7
4523,Łódź,Widzew,,45.1
4524,Łódź,Widzew,,42.82
4525,Łódź,Widzew,,45.53
4526,Łódź,Widzew,,45.53
4527,Łódź,Widzew,,62.44
4528,Łódź,Widzew,,41.95
4529,Łódź,Widzew,,62.35
4530,Łódź,Widzew,,44.48
4531,Łódź,Widzew,,41.7
4532,Łódź,Widzew,,40.23
4533,Łódź,Widzew,,45.31
4534,Łódź,Widzew,,45.53
4535,Łódź,Widzew,,43.34
4536,Łódź,Widzew,,43.34
4537,Łódź,Widzew,,62.44
4538,Łódź,Widzew,,43.17
4539,Łódź,Widzew,,42.82
4540,Łódź,Widzew,,44.48
4541,Łódź,Widzew,,59.73
4542,Łódź,Widzew,,43.17
4543,Łódź,Widzew,,41.7
4544,Łódź,Widzew,,45.1
4545,Łódź,Widzew,,41.7
4546,Łódź,Widzew,,62.53
4547,Łódź,Widzew,,46.91
4548,Łódź,Widzew,,43.17
4549,Łódź,Widzew,,44.03
4550,Łódź,Widzew,,45.4
4551,Łódź,Widzew,,44.7
4552,Łódź,Widzew,,44.48
4553,Łódź,Górna,255000.0,37.0
4554,Łódź,,249000.0,40.0
4555,Łódź,,299000.0,47.7
4556,Łódź,Widzew,275000.0,47.22
4557,Łódź,Górna,690000.0,79.28
4558,Łódź,Górna,785000.0,116.0
4559,Łódź,Bałuty,449000.0,62.0
4560,Łódź,Bałuty,529000.0,65.96
4561,Łódź,Polesie,,45.83
4562,Łódź,ul. inż. Stefana Skrzywana,,69.41
4563,Łódź,ul. inż. Stefana Skrzywana,,69.58
4564,Łódź,ul. inż. Stefana Skrzywana,,73.25
4565,Łódź,ul. inż. Stefana Skrzywana,,69.23
4566,Łódź,ul. inż. Stefana Skrzywana,,69.23
4567,Łódź,ul. inż. Stefana Skrzywana,,69.41
4568,Łódź,ul. inż. Stefana Skrzywana,,48.87
4569,Łódź,ul. inż. Stefana Skrzywana,,69.41
4570,Łódź,ul. inż. Stefana Skrzywana,,69.76
4571,Łódź,ul. inż. Stefana Skrzywana,,49.0
4572,Łódź,ul. inż. Stefana Skrzywana,,69.23
4573,Łódź,ul. inż. Stefana Skrzywana,,48.87
4574,Łódź,ul. inż. Stefana Skrzywana,,69.76
4575,Łódź,ul. inż. Stefana Skrzywana,,69.76
4576,Łódź,ul. inż. Stefana Skrzywana,,69.41
4577,Łódź,ul. inż. Stefana Skrzywana,,69.58
4578,Łódź,ul. inż. Stefana Skrzywana,,69.23
4579,Łódź,ul. inż. Stefana Skrzywana,,48.87
4580,Łódź,ul. inż. Stefana Skrzywana,,69.76
4581,Łódź,ul. inż. Stefana Skrzywana,,49.19
4582,Łódź,ul. inż. Stefana Skrzywana,,69.93
4583,Łódź,ul. inż. Stefana Skrzywana,,49.19
4584,Łódź,ul. inż. Stefana Skrzywana,,69.58
4585,Łódź,ul. inż. Stefana Skrzywana,,69.58
4586,Łódź,ul. inż. Stefana Skrzywana,,69.93
4587,Łódź,ul. inż. Stefana Skrzywana,,69.64
4588,Łódź,ul. inż. Stefana Skrzywana,,49.19
4589,Łódź,ul. inż. Stefana Skrzywana,,49.19
4590,Łódź,ul. inż. Stefana Skrzywana,,69.64
4591,Łódź,ul. inż. Stefana Skrzywana,,49.19
4592,Łódź,ul. inż. Stefana Skrzywana,,69.93
4593,Łódź,ul. inż. Stefana Skrzywana,,49.19
4594,Łódź,Śródmieście,320000.0,54.0
4595,Łódź,Górna,167175.0,59.65
4596,Łódź,Polesie,,45.36
4597,Łódź,,420000.0,64.0
4598,Łódź,Bałuty,411000.0,63.07
4599,Łódź,Śródmieście,75000.0,75.29
4600,Łódź,Bałuty,329999.0,48.0
4601,Łódź,Polesie,322000.0,45.35
4602,Łódź,Polesie,,58.83
4603,Łódź,Polesie,,41.71
4604,Łódź,Bałuty,299000.0,45.0
4605,Łódź,Śródmieście,292649.0,30.17
4606,Łódź,Polesie,439000.0,46.68
4607,Łódź,Polesie,650000.0,95.0
4608,Łódź,Widzew,118000.0,20.0
4609,Łódź,,393000.0,72.0
4610,Łódź,Bałuty,450000.0,54.0
4611,Łódź,Bałuty,670000.0,75.6
4612,Łódź,Widzew,259600.0,44.0
4613,Łódź,Śródmieście,589000.0,98.0
4614,Łódź,Polesie,594057.0,83.67
4615,Łódź,Górna,330000.0,54.47
4616,Łódź,Widzew,,69.33
4617,Łódź,,249000.0,36.0
4618,Łódź,,289000.0,38.0
4619,Łódź,Śródmieście,589000.0,140.0
4620,Łódź,Bałuty,470000.0,53.0
4621,Łódź,Śródmieście,250000.0,36.0
4622,Łódź,ul. inż. Stefana Skrzywana,,69.76
4623,Łódź,ul. inż. Stefana Skrzywana,,69.93
4624,Łódź,ul. inż. Stefana Skrzywana,,49.12
4625,Łódź,ul. inż. Stefana Skrzywana,,69.76
4626,Łódź,ul. inż. Stefana Skrzywana,,69.93
4627,Łódź,ul. inż. Stefana Skrzywana,,49.12
4628,Łódź,ul. inż. Stefana Skrzywana,,69.58
4629,Łódź,ul. inż. Stefana Skrzywana,,69.58
4630,Łódź,ul. inż. Stefana Skrzywana,,49.12
4631,Łódź,ul. inż. Stefana Skrzywana,,69.76
4632,Łódź,ul. inż. Stefana Skrzywana,,49.19
4633,Łódź,ul. inż. Stefana Skrzywana,,49.25
4634,Łódź,,650000.0,71.0
4635,Łódź,,285000.0,49.0
4636,Łódź,Widzew,15000.0,52.0
4637,Łódź,Górna,299000.0,48.0
4638,Łódź,Górna,620000.0,70.96
4639,Łódź,Widzew,,79.92
4640,Łódź,Widzew,,95.46
4641,Łódź,Widzew,,63.85
4642,Łódź,Widzew,,40.12
4643,Łódź,Widzew,,34.72
4644,Łódź,Widzew,,66.62
4645,Łódź,Widzew,,95.46
4646,Łódź,Widzew,,70.56
4647,Łódź,Widzew,,63.85
4648,Łódź,Widzew,,79.92
4649,Łódź,Widzew,,70.56
4650,Łódź,Widzew,,95.46
4651,Łódź,Widzew,,63.85
4652,Łódź,Widzew,,79.92
4653,Łódź,Widzew,,34.72
4654,Łódź,Widzew,,70.56
4655,Łódź,Widzew,,63.85
4656,Łódź,Widzew,,34.72
4657,Łódź,Widzew,,66.62
4658,Łódź,Widzew,,30.99
4659,Łódź,Widzew,,89.9
4660,Łódź,Widzew,,64.65
4661,Łódź,Widzew,,70.56
4662,Łódź,Widzew,,34.48
4663,Łódź,,279462.0,29.73
4664,Łódź,Śródmieście,440000.0,62.0
4665,Łódź,Polesie,,57.02
4666,Łódź,Bałuty,119000.0,24.0
4667,Łódź,Górna,317000.0,38.5
4668,Łódź,Widzew,,42.54
4669,Łódź,Widzew,,42.53
4670,Łódź,Widzew,,42.48
4671,Łódź,Widzew,,42.53
4672,Łódź,Widzew,,36.63
4673,Łódź,Widzew,,42.48
4674,Łódź,Widzew,,42.54
4675,Łódź,Widzew,,36.56
4676,Łódź,Widzew,,36.63
4677,Łódź,Śródmieście,,41.85
4678,Łódź,Bałuty,360000.0,45.0
4679,Łódź,Widzew,399000.0,62.0
4680,Łódź,Górna,373000.0,40.99
4681,Łódź,Polesie,359000.0,57.0
4682,Łódź,,269000.0,43.0
4683,Łódź,Śródmieście,723764.0,78.67
4684,Łódź,Śródmieście,711252.0,77.31
4685,Łódź,Śródmieście,760178.0,80.87
4686,Łódź,Polesie,481230.0,53.47
4687,Łódź,Śródmieście,462000.0,57.0
4688,Łódź,,390000.0,60.0
4689,Łódź,Śródmieście,599000.0,64.0
4690,Łódź,,494490.0,62.2
4691,Łódź,Bałuty,273646.0,44.86
4692,Łódź,Bałuty,335000.0,53.0
4693,Łódź,Bałuty,407000.0,53.0
4694,Łódź,Śródmieście,,31.74
4695,Łódź,Górna,349000.0,54.0
4696,Łódź,Bałuty,,51.2
4697,Łódź,Śródmieście,700000.0,95.0
4698,Łódź,Widzew,,29.7
4699,Łódź,Polesie,436896.0,59.04
4700,Łódź,Polesie,332196.0,43.71
4701,Łódź,Polesie,545280.0,76.8
4702,Łódź,Polesie,430992.0,59.04
4703,Łódź,Polesie,537600.0,76.8
4704,Łódź,Polesie,327825.0,43.71
4705,Łódź,Polesie,323850.0,43.18
4706,Łódź,Polesie,291384.0,38.34
4707,Łódź,Polesie,335925.0,44.79
4708,Łódź,Polesie,425079.0,58.23
4709,Łódź,Polesie,424130.0,58.1
4710,Łódź,Polesie,535150.0,76.45
4711,Łódź,Polesie,424568.0,58.16
4712,Łódź,Polesie,323850.0,43.18
4713,Łódź,Polesie,335925.0,44.79
4714,Łódź,Polesie,536340.0,76.62
4715,Łódź,Polesie,338700.0,45.16
4716,Łódź,Polesie,425517.0,58.29
4717,Łódź,Polesie,424495.0,58.15
4718,Łódź,Polesie,292524.0,38.49
4719,Łódź,Polesie,575739.0,81.09
4720,Łódź,Polesie,323228.0,42.53
4721,Łódź,Polesie,478728.0,66.49
4722,Łódź,Polesie,406537.0,55.69
4723,Łódź,Polesie,330448.0,43.48
4724,Łódź,Polesie,337350.0,44.98
4725,Łódź,Polesie,428729.0,58.73
4726,Łódź,Polesie,478728.0,66.49
4727,Łódź,Polesie,401792.0,55.04
4728,Łódź,Polesie,322650.0,43.02
4729,Łódź,Polesie,428729.0,58.73
4730,Łódź,Polesie,484128.0,67.24
4731,Łódź,Polesie,335775.0,44.77
4732,Łódź,Polesie,404347.0,55.39
4733,Łódź,Polesie,428875.0,58.75
4734,Łódź,Polesie,322650.0,43.02
4735,Łódź,Polesie,488516.0,66.92
4736,Łódź,Polesie,335775.0,44.77
4737,Łódź,Polesie,380760.0,50.1
4738,Łódź,Polesie,332196.0,43.71
4739,Łódź,Polesie,344736.0,45.36
4740,Łódź,Polesie,439782.0,59.43
4741,Łódź,Polesie,329250.0,43.9
4742,Łódź,Polesie,431494.0,58.31
4743,Łódź,Polesie,535500.0,76.5
4744,Łódź,Polesie,425298.0,58.26
4745,Łódź,Polesie,346725.0,46.23
4746,Łódź,Polesie,423473.0,58.01
4747,Łódź,Polesie,325275.0,43.37
4748,Łódź,Polesie,419239.0,57.43
4749,Łódź,Polesie,294956.0,38.81
4750,Łódź,Polesie,535500.0,76.5
4751,Łódź,Polesie,417706.0,57.22
4752,Łódź,Polesie,345075.0,46.01
4753,Łódź,Polesie,325275.0,43.37
4754,Łódź,Polesie,292752.0,38.52
4755,Łódź,Polesie,417706.0,57.22
4756,Łódź,Polesie,294576.0,38.76
4757,Łódź,Polesie,419239.0,57.43
4758,Łódź,Polesie,345150.0,46.02
4759,Łódź,Polesie,550818.0,77.58
4760,Łódź,Polesie,537530.0,76.79
4761,Łódź,Polesie,320112.0,42.12
4762,Łódź,Polesie,568750.0,81.25
4763,Łódź,Polesie,576591.0,81.21
4764,Łódź,Polesie,589120.0,84.16
4765,Łódź,Polesie,392375.0,53.75
4766,Łódź,Polesie,427780.0,58.6
4767,Łódź,Polesie,425736.0,58.32
4768,Łódź,Polesie,589120.0,84.16
4769,Łódź,Polesie,390258.0,53.46
4770,Łódź,Polesie,564060.0,80.58
4771,Łódź,Polesie,388579.0,53.23
4772,Łódź,Polesie,589190.0,84.17
4773,Łódź,Polesie,305074.0,39.62
4774,Łódź,Polesie,425663.0,58.31
4775,Łódź,Polesie,390258.0,53.46
4776,Łódź,Polesie,564060.0,80.58
4777,Łódź,Polesie,542156.0,76.36
4778,Łódź,Polesie,322848.0,42.48
4779,Łódź,Polesie,581561.0,81.91
